db_root.ui_bgm_id,db_root.stream_set_id,msbt_bgm.title,msbt_bgm.author,msbt_bgm.copyright,db_root.rarity,db_root.ui_gametitle_id,msbt_game.gametitle,db_root.ui_gametitle_id_1,db_root.ui_gametitle_id_2,db_root.ui_gametitle_id_3,db_root.ui_gametitle_id_4,db_root.name_id,db_root.save_no,db_root.test_disp_order,db_root.menu_value,db_root.jp_region,db_root.other_region,db_root.possessed,db_root.prize_lottery,db_root.shop_price,db_root.count_target,db_root.menu_loop,db_root.is_selectable_stage_make,db_root.is_selectable_video_edit,db_root.is_selectable_original,db_root.is_dlc,db_root.is_patch,db_root.dlc_ui_chara_id,db_root.dlc_mii_hat_motif_id,db_root.dlc_mii_body_motif_id,stream_set.stream_set_id,stream_set.special_category,stream_set.info0,stream_set.info1,stream_set.info2,stream_set.info3,stream_set.info4,stream_set.info5,stream_set.info6,stream_set.info7,stream_set.info8,stream_set.info9,stream_set.info10,stream_set.info11,stream_set.info12,stream_set.info13,stream_set.info14,stream_set.info15,assigned_info.info_id,assigned_info.stream_id,assigned_info.condition,assigned_info.condition_process,assigned_info.start_frame,assigned_info.change_fadein_frame,assigned_info.change_start_delay_frame,assigned_info.change_fadeout_frame,assigned_info.change_stop_delay_frame,assigned_info.menu_change_fadein_frame,assigned_info.menu_change_start_delay_frame,assigned_info.menu_change_fadeout_frame,assigned_info.menu_change_stop_delay_frame,stream_property.stream_id,stream_property.data_name0,stream_property.data_name1,stream_property.data_name2,stream_property.data_name3,stream_property.data_name4,stream_property.loop,stream_property.end_point,stream_property.fadeout_frame,stream_property.start_point_suddendeath,stream_property.start_point_transition,stream_property.start_point0,stream_property.start_point1,stream_property.start_point2,stream_property.start_point3,stream_property.start_point4,bgm_property.name_id,bgm_property.loop_start_ms,bgm_property.loop_start_sample,bgm_property.loop_end_ms,bgm_property.loop_end_sample,bgm_property.total_time_ms,bgm_property.total_samples,bgm_property.frequency,bgm_property.volume,bgm_property.filename,mod.source,mod.mod_path
ui_bgm_crs02_senjyou,set_crs02_senjyou,Battlefield - Super Smash Bros. for 3DS / Wii U,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1038,128,1082,9782,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_crs02_senjyou,,info_crs02_senjyou,,,,,,,,,,,,,,,,info_crs02_senjyou,stream_crs02_senjyou,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs02_senjyou,crs02_senjyou,,,,,1,00:00:16.013,400,,00:00:07.164,,,,,,crs02_senjyou,11408,547587,118076,5667633,118085,5668096,48000,4.6,Resources\Game\stream;\sound\bgm\bgm_crs02_senjyou.nus3audio,Core,
ui_bgm_crs03_shuuten,set_crs03_shuuten,Final Destination - Super Smash Bros. for 3DS / Wii U,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1039,129,1087,9783,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_crs03_shuuten,,info_crs03_shuuten,,,,,,,,,,,,,,,,info_crs03_shuuten,stream_crs03_shuuten,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs03_shuuten,crs03_shuuten,,,,,0,00:02:19.110,400,,00:00:14.250,,,,,,crs03_shuuten,14337,688164,149831,7191904,149841,7192368,48000,5.3,Resources\Game\stream;\sound\bgm\bgm_crs03_shuuten.nus3audio,Core,
ui_bgm_crs04_kumite,set_crs04_kumite,Multi-Man Smash,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1053,130,1089,9785,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_crs04_kumite,,info_crs04_kumite,,,,,,,,,,,,,,,,info_crs04_kumite,stream_crs04_kumite,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs04_kumite,crs04_kumite,,,,,1,00:00:14.592,400,,00:00:06.087,,,,,,crs04_kumite,1818,87283,133139,6390650,133179,6392607,48000,3.6,Resources\Game\stream;\sound\bgm\bgm_crs04_kumite.nus3audio,Core,
ui_bgm_crs05_masterhand,set_crs05_masterhand,Master Hand - Super Smash Bros. for 3DS / Wii U,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1043,131,1128,9787,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_crs05_masterhand,,info_crs05_masterhand,,,,,,,,,,,,,,,,info_crs05_masterhand,stream_crs05_masterhand,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs05_masterhand,crs05_masterhand,,,,,0,00:02:02.592,400,,00:00:11.766,,,,,,crs05_masterhand,17033,817592,128935,6188871,128944,6189330,48000,4.3,Resources\Game\stream;\sound\bgm\bgm_crs05_masterhand.nus3audio,Core,
ui_bgm_crs06_mastercore,set_crs06_mastercore,Master Core,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1044,132,1129,9788,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_crs06_mastercore,,info_crs06_mastercore,,,,,,,,,,,,,,,,info_crs06_mastercore,stream_crs06_mastercore,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs06_mastercore,crs06_mastercore,,,,,0,00:03:16.829,400,,00:00:13.968,,,,,,crs06_mastercore,12967,622412,202967,9742413,202977,9742872,47999,4.7,Resources\Game\stream;\sound\bgm\bgm_crs06_mastercore.nus3audio,Core,
ui_bgm_crs07_online,set_crs07_online,Online Practice Stage - Super Smash Bros. for 3DS / Wii U,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1059,133,1138,9794,True,True,False,True,300,False,1,True,True,True,False,False,,,,set_crs07_online,,info_crs07_online,,,,,,,,,,,,,,,,info_crs07_online,stream_crs07_online,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs07_online,crs07_online,,,,,1,00:00:06.643,400,,00:00:00.000,,,,,,crs07_online,1601,76851,65601,3148850,65601,3148852,48000,4.3,Resources\Game\stream;\sound\bgm\bgm_crs07_online.nus3audio,Core,
ui_bgm_crs11_simple_result,set_crs11_simple_result,Classic: Results Screen,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1042,135,1125,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_crs11_simple_result,,info_crs11_simple_result,,,,,,,,,,,,,,,,info_crs11_simple_result,stream_crs11_simple_result,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs11_simple_result,crs11_simple_result,,,,,1,00:00:11.474,400,,00:00:05.236,,,,,,crs11_simple_result,6947,333469,56262,2700592,56272,2701056,48000,2.6,Resources\Game\stream;\sound\bgm\bgm_crs11_simple_result.nus3audio,Core,
ui_bgm_crs12_simple_result_final,set_crs12_simple_result_final,Classic: Final Results,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1047,136,1126,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_crs12_simple_result_final,,info_crs12_simple_result_final,,,,,,,,,,,,,,,,info_crs12_simple_result_final,stream_crs12_simple_result_final,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs12_simple_result_final,crs12_simple_result_final,,,,,1,00:00:04.138,400,,00:00:00.000,,,,,,crs12_simple_result_final,2665,127923,73261,3516521,73267,3516816,48000,6.2,Resources\Game\stream;\sound\bgm\bgm_crs12_simple_result_final.nus3audio,Core,
ui_bgm_crs13_simple_result_failure,set_crs13_simple_result_failure,Classic: Fail,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1041,137,1127,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_crs13_simple_result_failure,,info_crs13_simple_result_failure,,,,,,,,,,,,,,,,info_crs13_simple_result_failure,stream_crs13_simple_result_failure,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs13_simple_result_failure,crs13_simple_result_failure,,,,,1,00:00:11.642,400,,00:00:00.000,,,,,,crs13_simple_result_failure,4976,238867,41899,2011174,41899,2011175,48000,3.7,Resources\Game\stream;\sound\bgm\bgm_crs13_simple_result_failure.nus3audio,Core,
ui_bgm_crs15_rest,set_crs15_rest,All-Star Rest Area - Super Smash Bros. for 3DS / Wii U,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1051,139,1137,-1,True,True,False,True,300,False,1,True,True,True,False,False,,,,set_crs15_rest,,info_crs15_rest,,,,,,,,,,,,,,,,info_crs15_rest,stream_crs15_rest,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs15_rest,crs15_rest,,,,,0,00:00:43.469,400,,00:00:00.000,,,,,,crs15_rest,25300,1214416,45511,2184519,45511,2184521,47999,1.5,Resources\Game\stream;\sound\bgm\bgm_crs15_rest.nus3audio,Core,
ui_bgm_crs18_figuremeikan,set_crs18_figuremeikan,Gallery/Hoard,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1055,142,1135,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_crs18_figuremeikan,,info_crs18_figuremeikan,,,,,,,,,,,,,,,,info_crs18_figuremeikan,stream_crs18_figuremeikan,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs18_figuremeikan,crs18_figuremeikan,,,,,1,00:00:57.792,400,,00:00:00.000,,,,,,crs18_figuremeikan,44460,2134084,153746,7379796,153756,7380265,47999,3.8,Resources\Game\stream;\sound\bgm\bgm_crs18_figuremeikan.nus3audio,Core,
ui_bgm_crs19_figureshop,set_crs19_figureshop,Trophy Shop,,Composition and arrangement Copyright Nintendo,bgm_rarity_0,ui_gametitle_super_smash_bros_for,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1056,143,1134,9793,True,True,False,True,300,False,1,True,True,True,False,False,,,,set_crs19_figureshop,,info_crs19_figureshop,,,,,,,,,,,,,,,,info_crs19_figureshop,stream_crs19_figureshop,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs19_figureshop,crs19_figureshop,,,,,2,00:00:07.731,400,00:00:01.121,00:00:01.121,,,,,,crs19_figureshop,1604,76997,44804,2150585,44813,2151045,48000,2.8,Resources\Game\stream;\sound\bgm\bgm_crs19_figureshop.nus3audio,Core,
ui_bgm_crs2_00a_maintheme_jp,set_crs2_00a_maintheme_jp,Lifelight (JP),"Composition and Arrangement Supervisor: Hideki Sakamoto
Lyrics Supervisor: Masahiro Sakurai
Vocals: Erina Koga","Composition and Arrangement: noisycroak Co.,Ltd.
Lyrics: Sora Ltd.
Composition, arrangement, and lyrics Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0951,1086,0,9811,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_crs2_00a_maintheme_jp,,info_crs2_00a_maintheme_jp,,,,,,,,,,,,,,,,info_crs2_00a_maintheme_jp,stream_crs2_00a_maintheme_jp,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_00a_maintheme_jp,crs2_00a_maintheme_jp,,,,,0,00:03:46.365,5,00:00:00.000,00:00:00.000,,,,,,crs2_00a_maintheme_jp,0,0,226476,10870858,226476,10870859,48000,6.2,Resources\Game\stream;\sound\bgm\bgm_crs2_00a_maintheme_jp.nus3audio,Core,
ui_bgm_crs2_00b_maintheme_en,set_crs2_00b_maintheme_en,Lifelight,"Composition and Arrangement Supervisor: Hideki Sakamoto
Lyrics Supervisor: Masahiro Sakurai
Lyrics Translation: Eric Smith & Ryan N. Kelley 
Vocals: Abby Trott","Composition and Arrangement: noisycroak Co.,Ltd.
Lyrics: Sora Ltd.
Lyrics Translation: Nintendo of America Inc.
Composition, arrangement, and lyrics, and translation Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0952,1087,1,9812,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_crs2_00b_maintheme_en,,info_crs2_00b_maintheme_en,,,,,,,,,,,,,,,,info_crs2_00b_maintheme_en,stream_crs2_00b_maintheme_en,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_00b_maintheme_en,crs2_00b_maintheme_en,,,,,0,00:03:46.366,5,00:00:00.000,00:00:00.000,,,,,,crs2_00b_maintheme_en,0,0,226476,10870859,226476,10870860,48000,6.2,Resources\Game\stream;\sound\bgm\bgm_crs2_00b_maintheme_en.nus3audio,Core,
ui_bgm_crs2_01_menu,set_crs2_01_menu,Menu,Arrangement Supervisor: Junichi Nakatsuru,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0120,942,2,9813,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_crs2_01_menu,,info_crs2_01_menu,,,,,,,,,,,,,,,,info_crs2_01_menu,stream_crs2_01_menu,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_01_menu,crs2_01_menu,,,,,1,00:00:12.700,400,00:00:00.000,00:00:05.407,00:00:47.146,00:01:15.013,00:01:42.838,00:01:58.453,00:02:33.273,crs2_01_menu,9800,470400,157626,7566051,157636,7566536,48000,4.3,Resources\Game\stream;\sound\bgm\bgm_crs2_01_menu.nus3audio,Core,
ui_bgm_crs2_02_senjyou,set_crs2_02_senjyou,Battlefield,Arrangement Supervisor: Junichi Nakatsuru,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0121,943,3,9814,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_crs2_02_senjyou,,info_crs2_02_senjyou,,,,,,,,,,,,,,,,info_crs2_02_senjyou,stream_crs2_02_senjyou,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_02_senjyou,crs2_02_senjyou,,,,,0,00:02:38.000,400,00:00:00.000,00:00:08.624,00:00:08.669,00:00:35.627,00:00:49.231,00:01:16.279,00:01:56.844,crs2_02_senjyou,16274,781128,158245,7595774,158256,7596285,47999,4.3,Resources\Game\stream;\sound\bgm\bgm_crs2_02_senjyou.nus3audio,Core,
ui_bgm_crs2_03_shuuten,set_crs2_03_shuuten,Final Destination,Arrangement Supervisor: Yu Sugimoto,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0122,944,4,9815,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_crs2_03_shuuten,,info_crs2_03_shuuten,,,,,,,,,,,,,,,,info_crs2_03_shuuten,stream_crs2_03_shuuten,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_03_shuuten,crs2_03_shuuten,,,,,1,00:00:25.300,400,00:00:00.000,00:00:18.754,,,,,,crs2_03_shuuten,13255,636237,155998,7487920,155998,7487921,48000,5.3,Resources\Game\stream;\sound\bgm\bgm_crs2_03_shuuten.nus3audio,Core,
ui_bgm_crs2_04_kumite,set_crs2_04_kumite,Mob Smash,Arrangement Supervisor: Yoshihito Yano,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0975,945,1034,9816,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_crs2_04_kumite,,info_crs2_04_kumite,,,,,,,,,,,,,,,,info_crs2_04_kumite,stream_crs2_04_kumite,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_04_kumite,crs2_04_kumite,,,,,1,00:00:24.400,400,00:00:00.000,00:00:17.808,00:00:18.036,00:00:44.000,00:01:09.943,00:01:42.380,00:02:09.945,crs2_04_kumite,9135,438490,162378,7794165,162389,7794672,48000,4.6,Resources\Game\stream;\sound\bgm\bgm_crs2_04_kumite.nus3audio,Core,
ui_bgm_crs2_05_masterhand,set_crs2_05_masterhand,Master Hand,Arrangement Supervisor: LindaAI-CUE,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0958,946,1039,9818,True,True,False,True,300,True,1,True,True,True,False,False,,,,set_crs2_05_masterhand,,info_crs2_05_masterhand,,,,,,,,,,,,,,,,info_crs2_05_masterhand,stream_crs2_05_masterhand,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_05_masterhand,crs2_05_masterhand,,,,,1,00:00:16.800,400,00:00:10.632,00:00:10.970,,,,,,crs2_05_masterhand,10655,511439,105212,5050175,105222,5050664,48000,4.7,Resources\Game\stream;\sound\bgm\bgm_crs2_05_masterhand.nus3audio,Core,
ui_bgm_crs2_06_vs_matchup,set_crs2_06_vs_matchup,ui_bgm_crs2_06_vs_matchup,,,bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,,-1,-1,-1,False,False,False,False,0,False,0,False,False,False,False,False,,,,set_crs2_06_vs_matchup,,info_crs2_06_vs_matchup,,,,,,,,,,,,,,,,info_crs2_06_vs_matchup,stream_crs2_06_vs_matchup,sound_condition_none,sound_condition_process_add,0,0,0,60,0,0,0,60,0,stream_crs2_06_vs_matchup,crs2_06_vs_matchup,,,,,0,,0,,,,,,,,crs2_06_vs_matchup,0,0,0,0,1000,48000,48000,-90,Resources\Game\stream;\sound\bgm\bgm_crs2_06_vs_matchup.nus3audio,Core,
ui_bgm_crs2_07_vs_table,set_crs2_07_vs_table,Tourney: Battle List,Arrangement Supervisor: Yusuke Yamauchi,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0973,948,1056,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_crs2_07_vs_table,,info_crs2_07_vs_table,,,,,,,,,,,,,,,,info_crs2_07_vs_table,stream_crs2_07_vs_table,sound_condition_none,sound_condition_process_add,0,0,0,60,0,0,0,60,0,stream_crs2_07_vs_table,crs2_07_vs_table,,,,,3,00:00:07.400,400,00:00:00.096,00:00:00.000,,,,,,crs2_07_vs_table,5856,281088,19007,912328,19007,912329,47999,2,Resources\Game\stream;\sound\bgm\bgm_crs2_07_vs_table.nus3audio,Core,
ui_bgm_crs2_08_vs_victory,set_crs2_08_vs_victory,Tourney: Winner Announcement,Arrangement Supervisor: Katsuro Tajima,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0974,949,1057,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_crs2_08_vs_victory,,info_crs2_08_vs_victory,,,,,,,,,,,,,,,,info_crs2_08_vs_victory,stream_crs2_08_vs_victory,sound_condition_none,sound_condition_process_add,0,0,0,60,0,0,0,60,0,stream_crs2_08_vs_victory,crs2_08_vs_victory,,,,,2,00:00:14.300,400,00:00:07.778,00:00:07.778,,,,,,crs2_08_vs_victory,8618,413682,36326,1743662,36337,1744152,47999,5.7,Resources\Game\stream;\sound\bgm\bgm_crs2_08_vs_victory.nus3audio,Core,
ui_bgm_crs2_11_trainingstage,set_crs2_11_trainingstage,Training,Arrangement Supervisor: Takafumi Sato,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0976,952,1058,9832,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_crs2_11_trainingstage,,info_crs2_11_trainingstage,,,,,,,,,,,,,,,,info_crs2_11_trainingstage,stream_crs2_11_trainingstage,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_11_trainingstage,crs2_11_trainingstage,,,,,1,00:00:09.000,400,00:00:00.912,00:00:00.909,,,,,,crs2_11_trainingstage,2781,133505,150468,7222452,150478,7222940,47999,1,Resources\Game\stream;\sound\bgm\bgm_crs2_11_trainingstage.nus3audio,Core,
ui_bgm_crs2_12_adv_map_light,set_crs2_12_adv_map_light,The Light Realm: Prologue,Arrangement Supervisor: Torine,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0963,953,1042,9821,True,True,False,False,210,False,1,True,True,True,False,False,,,,set_crs2_12_adv_map_light,,info_crs2_12_adv_map_light,,,,,,,,,,,,,,,,info_crs2_12_adv_map_light,stream_crs2_12_adv_map_light,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_12_adv_map_light,crs2_12_adv_map_light,,,,,1,00:00:13.400,400,00:00:19.976,00:00:00.000,00:00:00.001,00:00:20.013,00:00:36.039,00:00:54.024,,crs2_12_adv_map_light,8023,385118,78023,3745117,78034,3745608,47999,1.1,Resources\Game\stream;\sound\bgm\bgm_crs2_12_adv_map_light.nus3audio,Core,
ui_bgm_crs2_13_adv_map_light_subcommon,set_crs2_13_adv_map_light_subcommon,The Light Realm: Base,Arrangement Supervisor: Yusuke Yamauchi,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0965,954,1044,9823,True,True,False,False,210,False,1,True,True,True,False,False,,,,set_crs2_13_adv_map_light_subcommon,,info_crs2_13_adv_map_light_subcommon,,,,,,,,,,,,,,,,info_crs2_13_adv_map_light_subcommon,stream_crs2_13_adv_map_light_subcommon,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_13_adv_map_light_subcommon,crs2_13_adv_map_light_subcommon,,,,,1,00:00:21.900,400,00:00:07.402,00:00:09.688,,,,,,crs2_13_adv_map_light_subcommon,19307,926736,74554,3578613,74554,3578614,48000,2.2,Resources\Game\stream;\sound\bgm\bgm_crs2_13_adv_map_light_subcommon.nus3audio,Core,
ui_bgm_crs2_14_adv_map_dark,set_crs2_14_adv_map_dark,The Dark Realm,Arrangement Supervisor: Rio Hamamoto,"Composition: noisycroak Co.,Ltd. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0966,955,1045,9824,True,True,False,False,210,False,1,True,True,True,False,False,,,,set_crs2_14_adv_map_dark,,info_crs2_14_adv_map_dark,,,,,,,,,,,,,,,,info_crs2_14_adv_map_dark,stream_crs2_14_adv_map_dark,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_14_adv_map_dark,crs2_14_adv_map_dark,,,,,0,00:01:47.000,400,00:00:16.029,00:00:16.028,00:00:00.001,00:00:16.013,00:00:34.008,00:01:06.021,00:01:23.020,crs2_14_adv_map_dark,8026,385237,107026,5137264,107037,5137768,47999,4,Resources\Game\stream;\sound\bgm\bgm_crs2_14_adv_map_dark.nus3audio,Core,
ui_bgm_crs2_15_adv_map_final,set_crs2_15_adv_map_final,The Final Battle,Composition and Arrangement Supervisor: Rio Hamamoto,"Composition: BANDAI NAMCO Studios Inc. 
Arrangement: BANDAI NAMCO Studios Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_special,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0968,956,1047,9826,True,True,False,False,210,False,1,True,True,True,False,False,,,,set_crs2_15_adv_map_final,,info_crs2_15_adv_map_final,,,,,,,,,,,,,,,,info_crs2_15_adv_map_final,stream_crs2_15_adv_map_final,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_crs2_15_adv_map_final,crs2_15_adv_map_final,,,,,1,00:00:10.500,400,00:00:10.677,00:00:10.677,00:00:10.690,00:00:31.583,00:00:52.433,,,crs2_15_adv_map_final,273,13085,88968,4270470,88979,4270976,47999,4.3,Resources\Game\stream;\sound\bgm\bgm_crs2_15_adv_map_final.nus3audio,Core,
